Content Manifest for Depot 323911

Manifest ID / date     : 8103081664213196866 / 2016-02-02 01:35:19
Total number of files  : 6473
Total number of chunks : 10357
Total bytes on disk    : 4746202555
Total bytes compressed : 1985737152

          Size Chunks File SHA                                 Flags Name
          4160      1 656C851357B696F823946D6692549A4F356ADAEC     0 portal2_imported\models\props_underground\truss_64_128.vmdl_c
         17960      1 C66B2ED5D18656185E66AF929EBBC6C12F609771     0 portal2_imported\models\props_underground\truss_64_128.vphys_c
         17555      1 FF79E78F3D9DE3C9D8ED83FC2A93143D8805B80B     0 portal2_imported\models\props_underground\truss_64_128_bg_body_lod0.vmesh_c
          4160      1 2BBDF136F6172C5693F57DA17F018E20630AA312     0 portal2_imported\models\props_underground\truss_64_256.vmdl_c
         17964      1 4789897179323424FCAD629FF1859BA4539D1C22     0 portal2_imported\models\props_underground\truss_64_256.vphys_c
         30547      1 C5CFFBF73402DA6EAB6FD31B6A9656209A707518     0 portal2_imported\models\props_underground\truss_64_256_bg_body_lod0.vmesh_c
          4664      1 2F0D1274F63F8E9F56529CB377F58F3B81879BD6     0 portal2_imported\models\props_underground\underground_door_dynamic.vagrp_c
         11200      1 553D2DBFDE8595C2F000B2A781E0F6F1D4BB165A     0 portal2_imported\models\props_underground\underground_door_dynamic.vanim_c
          5052      1 E32008D345C7561688C97D108C9EBE98CCF85F7E     0 portal2_imported\models\props_underground\underground_door_dynamic.vmdl_c
         20196      1 8161F0BF07BAAF76DA4FC6A8889410412045F0E4     0 portal2_imported\models\props_underground\underground_door_dynamic.vphys_c
          6764      1 42A36189E6B450B7F31406623C668565A1F884A0     0 portal2_imported\models\props_underground\underground_door_dynamic.vseq_c
         81376      1 7594CFFF98237CA749E6D2E93A962CDF476274DE     0 portal2_imported\models\props_underground\underground_door_dynamic_bg_default_lod0.vmesh_c
             0      0 0000000000000000000000000000000000000000    64 portal2_imported\particles
             0      0 0000000000000000000000000000000000000000    64 portal2_imported\particles\burning_fx
          2216      1 38AC7A9B4E4349EBBCEA46CB21F196A851B9E912     0 portal2_imported\particles\burning_fx\burning_character.vpcf_c
          2280      1 69C147E6E4287338F48C670DA43CE8C5DB04BEC5     0 portal2_imported\particles\burning_fx\burning_character_b.vpcf_c
          2185      1 DBD3E3B5D149CBBFAB80A4EA5E6CB9AE9FFB9773     0 portal2_imported\particles\burning_fx\burning_character_d.vpcf_c
          2175      1 86E0F19D6D85F868756AD3D61691A2C40F8A53A0     0 portal2_imported\particles\burning_fx\burning_character_e.vpcf_c
             0      0 0000000000000000000000000000000000000000    64 portal2_imported\particles\impact_fx
          2357      1 6CAD794B807EDB006204850EF7AD7A41F9D79B86     0 portal2_imported\particles\impact_fx\impact_asphalt.vpcf_c
          1902      1 06C10B4E83E30A7D33019314C425730D5FFB834E     0 portal2_imported\particles\impact_fx\impact_asphalt_cheap.vpcf_c
          1566      1 7F604D666824A2B534B5A7D2C6CE4627734459B3     0 portal2_imported\particles\impact_fx\impact_asphalt_child_base.vpcf_c
          2251      1 39A3F1674D46429DC702E4322142E5C18B60532B     0 portal2_imported\particles\impact_fx\impact_cardboard.vpcf_c
          1832      1 E924AFDB6EEAC63B476EFD8DD5EF8D573270E9AF     0 portal2_imported\particles\impact_fx\impact_cardboard_cheap.vpcf_c
          1561      1 AF1E3E727EFA4CA53F41637102A267A1FC8B714E     0 portal2_imported\particles\impact_fx\impact_cardboard_child_base.vpcf_c
          1540      1 EA7C4FB8B805E89AE1206B4A6157F405B910BB0A     0 portal2_imported\particles\impact_fx\impact_cardboard_child_bits.vpcf_c
          1726      1 F3AB69CAC6A9BFC4F09C5B9B0FE02DCF3F2781A2     0 portal2_imported\particles\impact_fx\impact_cardboard_child_smoke.vpcf_c
          2005      1 BA8CD229D921A9D38C99F17CE79F31AD02C59D35     0 portal2_imported\particles\impact_fx\impact_carpet.vpcf_c
          1459      1 4AF6BA6CAFB5C30CB99955BEF76748EFEF6FB178     0 portal2_imported\particles\impact_fx\impact_carpet_cheap.vpcf_c
          1564      1 83739D0E1F96328678E84931726327128788928A     0 portal2_imported\particles\impact_fx\impact_carpet_child_burn.vpcf_c
          2007      1 B834515C80E0E5B6C987030E810B31BC4D375358     0 portal2_imported\particles\impact_fx\impact_clay.vpcf_c
          1653      1 2386538055638DBAD099F8DA074008B71FD8EC2D     0 portal2_imported\particles\impact_fx\impact_clay_cheap.vpcf_c
          1395      1 8B7EA36400E47BE3C4DB5CBCBD7CD2010A7F4C5C     0 portal2_imported\particles\impact_fx\impact_clay_child_base.vpcf_c
          1631      1 D920A0003151907EBDD91499F49EE2CF9F031039     0 portal2_imported\particles\impact_fx\impact_clay_child_smoke.vpcf_c
          1810      1 6B7A1938874713606F92F20700B9FD4AF47F1063     0 portal2_imported\particles\impact_fx\impact_cloth.vpcf_c
          1624      1 E5BA8536F636FFD7212DD4A7300A8F1E7A24F689     0 portal2_imported\particles\impact_fx\impact_cloth_cheap.vpcf_c
          1884      1 3FE70B3888E612221E1235CA2883EDD7C55233D5     0 portal2_imported\particles\impact_fx\impact_computer.vpcf_c
          1465      1 87795484787F1AEB7FF5CE0F8664693E84E97F41     0 portal2_imported\particles\impact_fx\impact_computer_cheap.vpcf_c
          2368      1 79D7DF92F42DC532812F4E91964E7ABC760FF07C     0 portal2_imported\particles\impact_fx\impact_concrete.vpcf_c
          2005      1 A9A746E2AB26C33169A98A24F9E92124FC2CDA3B     0 portal2_imported\particles\impact_fx\impact_concrete_cheap.vpcf_c
          1544      1 A1BE289D05AED2C001086B7F37C21DA35405959B     0 portal2_imported\particles\impact_fx\impact_concrete_child_base.vpcf_c
          1710      1 CC6E0968AAE71199D841D41A3CBFC6CAF15F41CB     0 portal2_imported\particles\impact_fx\impact_concrete_child_smoke.vpcf_c
          2200      1 75DCCE80E1C8636310F1D2EBA76C75006E36CD77     0 portal2_imported\particles\impact_fx\impact_dirt.vpcf_c
          1756      1 4D70D3BADF514FEA4955AA2658398D547836E396     0 portal2_imported\particles\impact_fx\impact_dirt_cheap.vpcf_c
          1554      1 502CBC40DDAED7F980680B9FECABD52224F6D392     0 portal2_imported\particles\impact_fx\impact_dirt_child_base.vpcf_c
          1481      1 3D6BADA38D38F7FF5C87FC46E753BC65D6AA64C5     0 portal2_imported\particles\impact_fx\impact_dirt_child_bounce.vpcf_c
          1752      1 ADBC7431B7B06A8DEC8B9F418AF56CBA20091AE9     0 portal2_imported\particles\impact_fx\impact_dirt_child_burst.vpcf_c
          1651      1 B76DB9A0333E46C86C6AE0B8DE560962E31DA9DF     0 portal2_imported\particles\impact_fx\impact_dirt_child_burst2.vpcf_c
          1670      1 5C3D3C4ACEE42F7BACC74394E3A89230863F5E72     0 portal2_imported\particles\impact_fx\impact_dirt_child_smoke.vpcf_c
          1469      1 FECF33EDCBDBE20651B6AB254E2685BC76759722     0 portal2_imported\particles\impact_fx\impact_electronic_smoke.vpcf_c
          1914      1 DF3E55C8DAE2F993860A35C982A9E721EEC94C06     0 portal2_imported\particles\impact_fx\impact_generic_burn.vpcf_c
          1724      1 F133662093FDF51088677F347C8B547A06D25A11     0 portal2_imported\particles\impact_fx\impact_generic_burst.vpcf_c
          1623      1 F7EC60DD3EF2B7F288048545691D68CE278A24F0     0 portal2_imported\particles\impact_fx\impact_generic_burst_2.vpcf_c
          1866      1 3FB24FE0738DE0A556F15F66F1307EB6DA1F0FB1     0 portal2_imported\particles\impact_fx\impact_generic_smoke_small.vpcf_c
          2026      1 9FB39F04D175757A322EC3F24DAD0974E8CB26B8     0 portal2_imported\particles\impact_fx\impact_glass.vpcf_c
          1725      1 27FA1FEA87FDF264207E7F63D753BBCE1DA377BE     0 portal2_imported\particles\impact_fx\impact_glass_cheap.vpcf_c
          1439      1 34307BD9427E7302CEFE270DE85A3A63F5CB6CC4     0 portal2_imported\particles\impact_fx\impact_glass_child_base.vpcf_c
          1629      1 B25AF2A5F5F921646BFAECB3A2BA9BB840CD3D5A     0 portal2_imported\particles\impact_fx\impact_glass_child_bits.vpcf_c
          1690      1 3685A21ADB0B7CB6AE25D04BB74F030F50420C1B     0 portal2_imported\particles\impact_fx\impact_glass_child_smoke.vpcf_c
          2009      1 2A5A9DE7117192CE761F5989447FE1B2B58CC036     0 portal2_imported\particles\impact_fx\impact_grass.vpcf_c
          1658      1 8392BB42C9DEEA98EDA92A575D85C72562E2085A     0 portal2_imported\particles\impact_fx\impact_grass_cheap.vpcf_c
          1668      1 7F21489FABF445AF012491A987D1341230067F41     0 portal2_imported\particles\impact_fx\impact_grass_child_smoke.vpcf_c
          1917      1 DC70706E9404A1EC8B9331F2B1073A8A4C6F73C1     0 portal2_imported\particles\impact_fx\impact_leaves.vpcf_c
          1621      1 14058C19A9346B732B78C0B1CA734C1DF06DCFDC     0 portal2_imported\particles\impact_fx\impact_leaves_cheap.vpcf_c
          1570      1 78EAA9747C41AC47EDA073CCE615290CCC2EC613     0 portal2_imported\particles\impact_fx\impact_leaves_child_base.vpcf_c
          1533      1 51CBF5F281AB7574D58F0FB5930299E1897A6CD3     0 portal2_imported\particles\impact_fx\impact_leaves_child_bits.vpcf_c
          1476      1 9FB63AC07B174D4369A9E09EA2B553A97D5C297C     0 portal2_imported\particles\impact_fx\impact_leaves_child_smoke.vpcf_c
          2106      1 F2CC24F7BD8C8382C13BC72554A6ABD1C40CE4B5     0 portal2_imported\particles\impact_fx\impact_metal.vpcf_c
          1636      1 97C4D1DABE4DC5CB15E55C9166120A5002C0E6E9     0 portal2_imported\particles\impact_fx\impact_metal_cheap.vpcf_c
          1572      1 633416B274155E7DEAAF274B268EC1B1E8A0A5CB     0 portal2_imported\particles\impact_fx\impact_metal_child_base.vpcf_c
          1250      1 6142847ADBE7E1BE6C1235990B9BC71827F4F930     0 portal2_imported\particles\impact_fx\impact_metal_child_glow.vpcf_c
          1530      1 3DF707C81055187F503DA8CEC5C2E1F0D4ACCBDE     0 portal2_imported\particles\impact_fx\impact_metal_child_glow2.vpcf_c
          1667      1 0CB503345D452C8243EF1264A5F67394F2E8E6B6     0 portal2_imported\particles\impact_fx\impact_metal_child_smoke.vpcf_c
          2242      1 897CCE2F81F1029F5897384E0A107D473C90B71B     0 portal2_imported\particles\impact_fx\impact_paper.vpcf_c
          1834      1 FBADC2A8D134360938D6A680761FF24ECBC64797     0 portal2_imported\particles\impact_fx\impact_paper_cheap.vpcf_c
          1749      1 B7F463BC1B2354D8C1D38F927BB375F7E46FBCB1     0 portal2_imported\particles\impact_fx\impact_physics_dust.vpcf_c
          1622      1 39E8481CD9B7063E49C046E4F6FFF6C265595CCF     0 portal2_imported\particles\impact_fx\impact_physics_sparks.vpcf_c
          1213      1 464FC2067DAF7534C8BE71932F353179AA0C3B24     0 portal2_imported\particles\impact_fx\impact_physics_sparks_glow.vpcf_c
          2574      1 3A359EB9A85A554C993F90DD160B7612C9F0AB8D     0 portal2_imported\particles\impact_fx\impact_plaster.vpcf_c
          1980      1 DB697F9A6D7D1EE50A932B509696AE4991BC3A63     0 portal2_imported\particles\impact_fx\impact_plaster_cheap.vpcf_c
          1839      1 C2F52E4BE8C8DA02DA6E993B763A5CC3036F46FD     0 portal2_imported\particles\impact_fx\impact_plaster_cheap_2.vpcf_c
          1572      1 FF86862FBF6EFC95A597B36266EC3FB4B02EA394     0 portal2_imported\particles\impact_fx\impact_plaster_child_base.vpcf_c
          1477      1 297AE0CA6D67D5DD9AFD17FBB09C521E9C17D851     0 portal2_imported\particles\impact_fx\impact_plaster_child_bits.vpcf_c
          1746      1 00DCE87705936A2569F951288B30E88DFEDCD233     0 portal2_imported\particles\impact_fx\impact_plaster_child_burst.vpcf_c
          1704      1 93713D621FEACB98EB5A9A4366440F540FE3CE37     0 portal2_imported\particles\impact_fx\impact_plaster_child_burst_2.vpcf_c
          1840      1 A69F2F8F6145B67F02990DCDAAB90B8AF49D68A8     0 portal2_imported\particles\impact_fx\impact_plaster_child_smoke.vpcf_c
          1751      1 041D097C57326EE0615721061F3E00A66A5450FA     0 portal2_imported\particles\impact_fx\impact_plaster_child_smoke2.vpcf_c
          1768      1 89D5C3220617352F14089B8733948A23391ECB60     0 portal2_imported\particles\impact_fx\impact_plaster_child_smoke3.vpcf_c
          1810      1 1A00507BFABBAB5A2CF4B4723B5E29A153344EBB     0 portal2_imported\particles\impact_fx\impact_plaster_child_smoketrails.vpcf_c
          2372      1 4305BA9EB3DF660BFE00486ABFFF9DE3E6067087     0 portal2_imported\particles\impact_fx\impact_plaster_notrails.vpcf_c
          2281      1 AF11CF89B15963304312993A4D0198BB94625B47     0 portal2_imported\particles\impact_fx\impact_plaster_notrails_cheap.vpcf_c
          1645      1 735D05B604B2505A1DCC564CD6F6798727CD57C3     0 portal2_imported\particles\impact_fx\impact_plastic.vpcf_c
          1425      1 D2967E65E9C9933E47E3802FCAC15915D0F6D033     0 portal2_imported\particles\impact_fx\impact_plastic_cheap.vpcf_c
          1440      1 BD394C8B17B0956DBDB2223F9CBDF6C9B70BED59     0 portal2_imported\particles\impact_fx\impact_plastic_smoke.vpcf_c
          2518      1 07275ACB68A98F9E11BB9267FA44B898B8264417     0 portal2_imported\particles\impact_fx\impact_puddle.vpcf_c
          2122      1 0840F290D02AC481D95DCB52D54E77BCFEAFDEA1     0 portal2_imported\particles\impact_fx\impact_puddle_cheap.vpcf_c
          1433      1 D89A792D3A5E03B61C59CD4E04836F1E8B75F789     0 portal2_imported\particles\impact_fx\impact_puddle_ring.vpcf_c
          2221      1 28F2251F2D829F642AD16655A6F24DBA51B2796F     0 portal2_imported\particles\impact_fx\impact_rock.vpcf_c
          2015      1 C809545D9EBFD0B08FC2E6CC494B72FE99E33216     0 portal2_imported\particles\impact_fx\impact_rock_cheap.vpcf_c
          1567      1 F0B19F5FA3B7750642645E91C7924B4DDD3D803A     0 portal2_imported\particles\impact_fx\impact_rock_child_base.vpcf_c
          1671      1 E93B2B2B62885F89B11D45769502B0C1BEDA783A     0 portal2_imported\particles\impact_fx\impact_rock_child_smoke.vpcf_c
          1747      1 039AC8E405A02C4AE298A840BE48841A7EECDA83     0 portal2_imported\particles\impact_fx\impact_rubber.vpcf_c
          1411      1 CA9A35CC14102C55292F7F87EF18995E3F708506     0 portal2_imported\particles\impact_fx\impact_rubber_cheap.vpcf_c
          1389      1 E9E457E48C560DBA4D305A9A87D94DA21F9EBE7A     0 portal2_imported\particles\impact_fx\impact_rubber_child_base.vpcf_c
          1667      1 4EC9C066A2A2511609060133BFAD456D3A693EF5     0 portal2_imported\particles\impact_fx\impact_rubber_child_smoke.vpcf_c
          2006      1 C6BB96BBDD0A26100343C996D56EF0B7AB48E000     0 portal2_imported\particles\impact_fx\impact_sand.vpcf_c
          1642      1 18F22FE28E0352C68A5997F14BC6FBD353FD6142     0 portal2_imported\particles\impact_fx\impact_sand_cheap.vpcf_c
          2331      1 258ED770044608AD59AE9375A64010BF0838705A     0 portal2_imported\particles\impact_fx\impact_sheetrock.vpcf_c
          1954      1 8373A359F81B6518DDCDC22E28EAF1ABD2BBE725     0 portal2_imported\particles\impact_fx\impact_sheetrock_cheap.vpcf_c
          1643      1 08940358084E98497B806C0834846804887C0195     0 portal2_imported\particles\impact_fx\impact_sheetrock_cheap_2.vpcf_c
          1529      1 B4F432C7545C7586B5984C364C30DF569C5D3DA2     0 portal2_imported\particles\impact_fx\impact_sheetrock_child_base.vpcf_c
          1398      1 7E8E5D82A588BD6370A5946AD51D0159C4D55C6E     0 portal2_imported\particles\impact_fx\impact_sheetrock_child_bits.vpcf_c
          1470      1 BC13A7DF7B52CEB5A673B7B638906149649ECE18     0 portal2_imported\particles\impact_fx\impact_sheetrock_child_bits2.vpcf_c
          1707      1 CEC82A8E124DCE39A27BF78E20ACBCB08D778A67     0 portal2_imported\particles\impact_fx\impact_sheetrock_child_smoke.vpcf_c
          2157      1 532B784DA0C888F0B3B3CDF8F9139DEA765220DC     0 portal2_imported\particles\impact_fx\impact_tile.vpcf_c
          1758      1 C640724BD56610AFAB522220B7930CD51C137A01     0 portal2_imported\particles\impact_fx\impact_tile_cheap.vpcf_c
          1540      1 68DEE241CF2EC26CB533829FCAB518320613C8C7     0 portal2_imported\particles\impact_fx\impact_tile_child_base.vpcf_c
          1679      1 868E9FBA9781022CDAE0CC7E75CD610AA1F3FF76     0 portal2_imported\particles\impact_fx\impact_tile_child_smoke.vpcf_c
          2264      1 316959F1CFD27DF17694A2880E238E83A1590F63     0 portal2_imported\particles\impact_fx\impact_upholstery.vpcf_c
          1604      1 A583FA0B945FEC7388199B72FFF595FB0B25F366     0 portal2_imported\particles\impact_fx\impact_upholstery_cheap.vpcf_c
          1470      1 EC1446FFC229DEF726FE90EFA83CF589BBAA11FD     0 portal2_imported\particles\impact_fx\impact_upholstery_child_base.vpcf_c
          1572      1 AE85CECAD6F608B947F29114901C9EA0D69FD43E     0 portal2_imported\particles\impact_fx\impact_upholstery_child_burn.vpcf_c
          1643      1 9FF9B5A56620CAF1BE98EEC0682AC02C9C0FA3FA     0 portal2_imported\particles\impact_fx\impact_upholstery_child_burst.vpcf_c
          1666      1 439FFCCBEF9703FC214A9B81E9F2AEEF4058ACBF     0 portal2_imported\particles\impact_fx\impact_upholstery_child_smoke.vpcf_c
          1994      1 6E826DA7EE04C7CB3E0F1ADA47A134722D2216FB     0 portal2_imported\particles\impact_fx\impact_water.vpcf_c
          1686      1 05F3C4FE7CA2619CAE38A70D974DA87CA5CA3D6A     0 portal2_imported\particles\impact_fx\impact_water_cheap.vpcf_c
          1420      1 6A378ADB5A2B7F522DE942E72ADAE7A71E616834     0 portal2_imported\particles\impact_fx\impact_water_child_base.vpcf_c
          1385      1 13979B4D7AC7A242D7C4AE7741E35A4F53A2111B     0 portal2_imported\particles\impact_fx\impact_water_child_bits.vpcf_c
          1424      1 13276F780A41DDB7F2DC592BADF8E75BB72A8D40     0 portal2_imported\particles\impact_fx\impact_water_child_froth.vpcf_c
          1319      1 BDE8507587482009CEAAF51176F35E8C4A30965C     0 portal2_imported\particles\impact_fx\impact_water_child_rings.vpcf_c
