Content Manifest for Depot 450391

Manifest ID / date     : 5369658486903523868 / 2021-07-22 19:07:25
Total number of files  : 1848
Total number of chunks : 17880
Total bytes on disk    : 16479185855
Total bytes compressed : 6652310496

          Size Chunks File SHA                                 Flags Name
          2896      1 405554011DD831C78EF4E29644277A073899C9E3     0 RobotRepair\core\shaders\vfx\visualize_depth_pc_30_features.vcs
          3054      1 CC16A544B8056516D1624A7CC428359C1F7DCDEE     0 RobotRepair\core\shaders\vfx\visualize_depth_pc_30_ps.vcs
           364      1 0F88AB9840D1A10272D80BB290418997A4EF6839     0 RobotRepair\core\shaders\vfx\visualize_depth_pc_30_vs.vcs
          2896      1 405554011DD831C78EF4E29644277A073899C9E3     0 RobotRepair\core\shaders\vfx\visualize_depth_pc_40_features.vcs
          3051      1 920A77C98AD2E2EB46DECD23D395A3A2D41BEA3D     0 RobotRepair\core\shaders\vfx\visualize_depth_pc_40_ps.vcs
           476      1 58CB35FA44C576480EB55D6169D4F3A3126C2ED6     0 RobotRepair\core\shaders\vfx\visualize_depth_pc_40_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\core\shaders\vfx\visualize_nav.ini
          8997      1 FFC770C92582AAB635B2023B4D9C1FB2236E4BC8     0 RobotRepair\core\shaders\vfx\visualize_nav_pcgl_40_features.vcs
         56765      1 453F47CCFCE11B7DCBDD488CEDC8BD15278A8456     0 RobotRepair\core\shaders\vfx\visualize_nav_pcgl_40_ps.vcs
         14687      1 FFAEE419ED664BFBD4DE7FEE67CE2C21454E0A79     0 RobotRepair\core\shaders\vfx\visualize_nav_pcgl_40_vs.vcs
          8997      1 FFC770C92582AAB635B2023B4D9C1FB2236E4BC8     0 RobotRepair\core\shaders\vfx\visualize_nav_pc_40_features.vcs
         21787      1 E507E1115995A85623B091CFAC6E6DE0666250DB     0 RobotRepair\core\shaders\vfx\visualize_nav_pc_40_ps.vcs
         13465      1 4BAE78FC61B07D6541EE61CC3F6D4D94ADD7F5F9     0 RobotRepair\core\shaders\vfx\visualize_nav_pc_40_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\core\shaders\vfx\visualize_physics.ini
         17563      1 44DA3C7D40AF6CEC7F07DA1A1CDA54C7E4B24F9D     0 RobotRepair\core\shaders\vfx\visualize_physics_pcgl_40_features.vcs
          7710      1 570C410DCCB4BD33A9AA32E0FD6E098FE2E838D6     0 RobotRepair\core\shaders\vfx\visualize_physics_pcgl_40_gs.vcs
        118533      1 6280ED7AC7276FBA6B28358294CE8A3FB256DCDB     0 RobotRepair\core\shaders\vfx\visualize_physics_pcgl_40_ps.vcs
          6250      1 56F31C68DB3A5F4AB3B8EA2EF5FB83DE8D00511A     0 RobotRepair\core\shaders\vfx\visualize_physics_pcgl_40_vs.vcs
         17079      1 FE6368C0D33F374D74F59074F85E3C6D82D60A85     0 RobotRepair\core\shaders\vfx\visualize_physics_pc_40_features.vcs
          5118      1 99E3C35306583EC1F3F9C83005CF70B8770EEB59     0 RobotRepair\core\shaders\vfx\visualize_physics_pc_40_gs.vcs
         50457      1 53725BAF6954E249E30E9D74C7DB26752FC679FE     0 RobotRepair\core\shaders\vfx\visualize_physics_pc_40_ps.vcs
          4755      1 39FDC58FC7F932C91B8543FA8BF48017FB27C50A     0 RobotRepair\core\shaders\vfx\visualize_physics_pc_40_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\core\shaders\vfx\vr_stencil.ini
          2419      1 54A33E5062283A67EFBF285364BAE04B5F25298A     0 RobotRepair\core\shaders\vfx\vr_stencil_pc_50_features.vcs
           545      1 D041DE250EF328B8D3455404BDFC0DAE4CC537A2     0 RobotRepair\core\shaders\vfx\vr_stencil_pc_50_gs.vcs
          6379      1 6655A782089D9BB9A7EAE27E681FEE2CF560326C     0 RobotRepair\core\shaders\vfx\vr_stencil_pc_50_ps.vcs
          4788      1 727E3C8287663F0190F02B9ECE873BC77E9703DA     0 RobotRepair\core\shaders\vfx\vr_stencil_pc_50_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\core\shaders\vfx\vr_warp.ini
         17029      1 2772DFB93B5CCFDB051278D0CAD95ACA1B961EC6     0 RobotRepair\core\shaders\vfx\vr_warp_pc_50_features.vcs
         52797      1 F36F057CCE062A6E83261EC67A5D81EFF51CE1F9     0 RobotRepair\core\shaders\vfx\vr_warp_pc_50_ps.vcs
          3746      1 93C8635F1B4D763CE1D056AA743EF4B052E28577     0 RobotRepair\core\shaders\vfx\vr_warp_pc_50_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\core\shaders\vfx\warp_test.ini
         19443      1 7AF465C20BAB80DC28F78A8F03BC522013B4F991     0 RobotRepair\core\shaders\vfx\warp_test_pcgl_30_features.vcs
        118881      1 973B49996F878C3EA70F3BC101A0BC70ED6417AD     0 RobotRepair\core\shaders\vfx\warp_test_pcgl_30_ps.vcs
         21327      1 FF00B19914BEA324B6EFDF2700E8AA8C542BBCC1     0 RobotRepair\core\shaders\vfx\warp_test_pcgl_30_vs.vcs
         19443      1 7AF465C20BAB80DC28F78A8F03BC522013B4F991     0 RobotRepair\core\shaders\vfx\warp_test_pcgl_40_features.vcs
        119763      1 F385D1B045457C0EEA5760777AA5C45FFB2D7E23     0 RobotRepair\core\shaders\vfx\warp_test_pcgl_40_ps.vcs
         21586      1 62380736BEAA4912BFB0902DFD74E5549004CC85     0 RobotRepair\core\shaders\vfx\warp_test_pcgl_40_vs.vcs
         18955      1 C232EB034CC9DD758E758F95250C704CA70AABEF     0 RobotRepair\core\shaders\vfx\warp_test_pc_30_features.vcs
         62297      1 4BA00F482C5A4B6A3F140BDAB486D01634900E79     0 RobotRepair\core\shaders\vfx\warp_test_pc_30_ps.vcs
         14850      1 5291DAFB95DF918261647DF0E27BDE110CB7B429     0 RobotRepair\core\shaders\vfx\warp_test_pc_30_vs.vcs
         19443      1 FE90FA7940C9CA6A1DF9F6A1E4F6EE37AA57915B     0 RobotRepair\core\shaders\vfx\warp_test_pc_40_features.vcs
         54058      1 442B1E6E3D6ABE4826B5FD8D5F555FEA7B7CDFA7     0 RobotRepair\core\shaders\vfx\warp_test_pc_40_ps.vcs
         18383      1 207678B7070CAF6D49E253D72C557F08938DF718     0 RobotRepair\core\shaders\vfx\warp_test_pc_40_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\core\shaders\vfx\water.ini
         19716      1 EF8341C0A7F18D7B910F71A05495F3C2BA45666F     0 RobotRepair\core\shaders\vfx\water_pcgl_40_features.vcs
        144302      1 AF8E15B570601C1AA1BA6BA81AC9B5B749FDBC47     0 RobotRepair\core\shaders\vfx\water_pcgl_40_ps.vcs
         16737      1 81DAA1B73460B24A1997267BC3803248795DBDA9     0 RobotRepair\core\shaders\vfx\water_pcgl_40_vs.vcs
         12067      1 FDC49A76201B426F9A37E300D8F013BEFFC9B977     0 RobotRepair\core\shaders\vfx\water_pc_40_features.vcs
         34262      1 73A5E52F1B5D1981C052F517E0D4600102500C11     0 RobotRepair\core\shaders\vfx\water_pc_40_ps.vcs
         13596      1 8615BD5AC353C1606D5BF0F2B3BC23E122B61953     0 RobotRepair\core\shaders\vfx\water_pc_40_vs.vcs
             0      0 0000000000000000000000000000000000000000    64 RobotRepair\core\tools
             0      0 0000000000000000000000000000000000000000    64 RobotRepair\core\tools\convarhelper
          7648      1 03D7844C8A6083D0509783A0213573F5E666F7EF     0 RobotRepair\core\tools\convarhelper\vr_public.ini
             0      0 0000000000000000000000000000000000000000    64 RobotRepair\manifest
        515776      1 B75A7E31E6771E354F0C30E29F233836BC650C37     0 RobotRepair\manifest\all_shipping_files.txt
             0      0 0000000000000000000000000000000000000000    64 RobotRepair\manifest\core
        375769      1 2E59C5EED5754B17CD715095943CBE194B2DB943     0 RobotRepair\manifest\core\pak01.vpk.vdf
       3501594      4 10D662DCF6C3580BB37A5838FB6C1B2817141642     0 RobotRepair\manifest\input_file_debug.txt
        263588      1 22F23000B092E51FB4AC5B3587835CAB532B74CA     0 RobotRepair\manifest\loose_files.vdf
             0      0 0000000000000000000000000000000000000000    64 RobotRepair\manifest\portal2_imported
        155492      1 3BF0A78235C326B14B54CA56B5B4D507BBC5245C     0 RobotRepair\manifest\portal2_imported\pak01.vpk.vdf
             0      0 0000000000000000000000000000000000000000    64 RobotRepair\manifest\vr
        735891      1 BCA9646E80F99B67B2AAABEADC1C22ECA2ABC0D8     0 RobotRepair\manifest\vr\pak01.vpk.vdf
             0      0 0000000000000000000000000000000000000000    64 RobotRepair\portal2_imported
      61146522     64 B8F4FD63BF574B5A59B0C5E579D266D053D51CD5     0 RobotRepair\portal2_imported\pak01_000.vpk
         33342      1 85B3E8FE7F2D394ECD9897068F1F19438C97B694     0 RobotRepair\portal2_imported\pak01_dir.vpk
         47205      1 81EC591A1BD2229F6D70AFD867B5FF4F7943CEF4     0 RobotRepair\thirdpartylegalnotices.txt
             0      0 0000000000000000000000000000000000000000    64 RobotRepair\vr
             0      0 0000000000000000000000000000000000000000    64 RobotRepair\vr\bin
             0      0 0000000000000000000000000000000000000000    64 RobotRepair\vr\bin\win64
      14465536     14 6AA44B3B87B0E71B7E9A9694E6BF15E4DF47F9ED     0 RobotRepair\vr\bin\win64\client.dll
       1880064      2 2E9D25DC83225CA178544E8810DDAEB47343FDD6     0 RobotRepair\vr\bin\win64\host.dll
      22952960     22 7E1995759836204116E6C104AB5256D653E44173     0 RobotRepair\vr\bin\win64\server.dll
          3468      1 39D7C9ADD87156FEC175C59B8BB089E850C98686     0 RobotRepair\vr\gameinfo.gi
     104795567    111 5BEC1BCE18DDB8078BE707D87985CC75600EB08C     0 RobotRepair\vr\pak01_000.vpk
     106703128    114 0EF5D61CFAB659387379F98A1F39D7E579971B04     0 RobotRepair\vr\pak01_001.vpk
     105370325    115 D0617904D88FA55A707168D5CA6C677A8D2AD4E3     0 RobotRepair\vr\pak01_002.vpk
     109752544    120 4BE6B3A86CC297EEB82C352EDAB39B111D803EC2     0 RobotRepair\vr\pak01_003.vpk
     107679484    109 56A2F8B72DAB0C211A16684C51C3646546F84745     0 RobotRepair\vr\pak01_004.vpk
     102966404    105 E4402F4F9F3E21392C4B4B9D4CF0C5DC35F534FD     0 RobotRepair\vr\pak01_005.vpk
     104948520    111 94F16F3DB148F087815F465A9EB597E074551A4C     0 RobotRepair\vr\pak01_006.vpk
     102806816    113 968AC07DDCE58F7555A4DDD92F3D52DC8A3C3B94     0 RobotRepair\vr\pak01_007.vpk
     103857764    113 44862EDDCB7FE77210CC2B25BAC2ED3735D52974     0 RobotRepair\vr\pak01_008.vpk
     103961464    115 D76D5150A7F7F2047E9BDE99F9E569585DB5DED2     0 RobotRepair\vr\pak01_009.vpk
     102915332    111 D3A4F4ABA23EB609616E9319ECB79855419A86A7     0 RobotRepair\vr\pak01_010.vpk
     102489072    104 C678AEE682606BA4A9E25EF7161416D141FB4C08     0 RobotRepair\vr\pak01_011.vpk
     105419588    114 4C151710349B69AFA6D894A98E54A14ABEF014EB     0 RobotRepair\vr\pak01_012.vpk
     102326248    117 13E1FFCEA84F306970E9C8450ADDDB22128D7948     0 RobotRepair\vr\pak01_013.vpk
     103516812    113 A200D2A236C7FE5AF66C4BDB3F4DA28EBFB73D84     0 RobotRepair\vr\pak01_014.vpk
     104384780    112 0FA906CEE01C47134D0B743F7300BA2670DC86B6     0 RobotRepair\vr\pak01_015.vpk
     107261443    121 F8716C31ABC75B88B3B4E35487FABCD427BF8CB3     0 RobotRepair\vr\pak01_016.vpk
     105346019    117 DD5162783C7340C7153854AB8EC89F8FD0454E91     0 RobotRepair\vr\pak01_017.vpk
     105063516    120 F767A270DE3FB5DBF90598395BCE038CA2E4EEB2     0 RobotRepair\vr\pak01_018.vpk
     102402524    115 D3CA38762751B0A2623D2E5D9EED8E579762741D     0 RobotRepair\vr\pak01_019.vpk
     106295764    104 D35BCF3700E7BD43349C21A4301856C5CCC4669B     0 RobotRepair\vr\pak01_020.vpk
     120666868    129 937929DDC570CE78B2CD0BD3D6EDD1DEE4D044B3     0 RobotRepair\vr\pak01_021.vpk
     104090768    110 886354BF2AD3319ECDC713A950C495ABFC68F300     0 RobotRepair\vr\pak01_022.vpk
     105111813    115 737A77FE1E80F0656BEE417E554CED08F73748E9     0 RobotRepair\vr\pak01_023.vpk
     104710250    114 0FB68E108B9AFBFA62A12D69A95E2942638310B9     0 RobotRepair\vr\pak01_024.vpk
     107557580    120 3FFDF9562B08CC51503F1320B3A5303C65A42D31     0 RobotRepair\vr\pak01_025.vpk
     166191268    171 8015788E63236666B1D1156432748CEF112C60A8     0 RobotRepair\vr\pak01_026.vpk
     111860908    109 561D4DA765384884AB37108C39DA4955A718B2F3     0 RobotRepair\vr\pak01_027.vpk
     106312720    106 FD636373E9673BC83E609C758CC34FC632BC2C14     0 RobotRepair\vr\pak01_028.vpk
     104008604    109 C49737D03E58213553E4263226A2475859776A6A     0 RobotRepair\vr\pak01_029.vpk
     103661616    108 F69C2FD1F25C494239014544E20573DB935501C4     0 RobotRepair\vr\pak01_030.vpk
     107260271    115 E2E97F899FCE083898634860D3DADE6B3D4C6030     0 RobotRepair\vr\pak01_031.vpk
     115786604    125 8005E0BFBF7968415765B185DA7162E3E85E821E     0 RobotRepair\vr\pak01_032.vpk
     105644612    112 C717F226FF4B7A7926049ADF98C111471A580CBF     0 RobotRepair\vr\pak01_033.vpk
     103886922    111 BF8C72AF5B16D4A30838B0E690A4B85AD19688C9     0 RobotRepair\vr\pak01_034.vpk
     102620166    106 83EA0E8F9931F3CF52D69C6734AA8A4D0932AB40     0 RobotRepair\vr\pak01_035.vpk
      43722511     47 E2B40E123BCAE1B1C26D42287BD01CB920001820     0 RobotRepair\vr\pak01_036.vpk
        156885      1 734AAF2946D68F5481C671F0EBAEFFDAEF7A9713     0 RobotRepair\vr\pak01_dir.vpk
             0      0 0000000000000000000000000000000000000000    64 RobotRepair\vr\resource
         47616      1 C4C6406876C173906DA7E9A9D8ED430CB3DBFFAE     0 RobotRepair\vr\resource\subtitles_brazilian.dat
         47616      1 E2110756A587399752F34CFA7990FF5D0902C632     0 RobotRepair\vr\resource\subtitles_bulgarian.dat
         47616      1 57D870B18BF6F884231BCAD8778F32C89A8A2E9C     0 RobotRepair\vr\resource\subtitles_czech.dat
         47616      1 91656FBB954DA19AC5624193B551FCFF5772BF08     0 RobotRepair\vr\resource\subtitles_danish.dat
         47616      1 6827D124554B8A73808D2EAEB9F4F09B8110EFC9     0 RobotRepair\vr\resource\subtitles_dutch.dat
         47616      1 78BD9134CB0720344D163FE6DB5D31856D0CD08F     0 RobotRepair\vr\resource\subtitles_english.dat
         47616      1 49AF949BC18068FF9BBAB32DF12512D7006E049E     0 RobotRepair\vr\resource\subtitles_finnish.dat
         47616      1 57CBA26F26C3869ABB20DB46824110871016624E     0 RobotRepair\vr\resource\subtitles_french.dat
         47616      1 AFBBF11D73FF142C8E82A4F364CD31595CC20764     0 RobotRepair\vr\resource\subtitles_german.dat
         39424      1 6DFCBB092DC28890D3F99A7DE03AB617758A9F4B     0 RobotRepair\vr\resource\subtitles_greek.dat
         47616      1 83A21F598609B0CE5D0939C7E5E65C1F26D0B78F     0 RobotRepair\vr\resource\subtitles_hungarian.dat
         47616      1 A71EACDC56870C5F78C3DD44F7071F608AD2997F     0 RobotRepair\vr\resource\subtitles_italian.dat
         39424      1 98AF82E8006EF60C822EC1898F202F364492ACC1     0 RobotRepair\vr\resource\subtitles_japanese.dat
         39424      1 19B1BDBFDB445ADD85281F26416B41B55468B2A8     0 RobotRepair\vr\resource\subtitles_korean.dat
         39424      1 19B1BDBFDB445ADD85281F26416B41B55468B2A8     0 RobotRepair\vr\resource\subtitles_koreana.dat
         30720      1 DB8E6A7720391659F6902B34E24A863328C63B45     0 RobotRepair\vr\resource\subtitles_norwegian.dat
         47616      1 A2A004154C1CED3C78F86EE342F3693A0B960A07     0 RobotRepair\vr\resource\subtitles_polish.dat
         47616      1 C5130BF9CBBE2C7530EB0FB413D3CB12BD39538F     0 RobotRepair\vr\resource\subtitles_portuguese.dat
         47616      1 242D26D7CE7CCA6FA5FA31450C16768B3FFEEE3D     0 RobotRepair\vr\resource\subtitles_romanian.dat
         47616      1 7EC06ACAC0BDCF2D268ABA287B7AB57462E7CC4F     0 RobotRepair\vr\resource\subtitles_russian.dat
         39424      1 8C019E82731C519B6B2747E7A6DA4A46BE68739F     0 RobotRepair\vr\resource\subtitles_schinese.dat
         47616      1 5BDBA255DCBCF2D0753F098709513A47A9CD61C1     0 RobotRepair\vr\resource\subtitles_spanish.dat
         47616      1 99F0A02599751ECE46A58B508E90E0EC62E524C1     0 RobotRepair\vr\resource\subtitles_swedish.dat
         39424      1 6B9D663A872CC745EE5C89EF85D66612D978D4A4     0 RobotRepair\vr\resource\subtitles_tchinese.dat
         47616      1 BB7F9FFE39FE6DDFA22A7D03F940844ED632F40C     0 RobotRepair\vr\resource\subtitles_thai.dat
         47616      1 7F72089BA92987429F2C3B80F18587FA51AB4EF7     0 RobotRepair\vr\resource\subtitles_turkish.dat
         47616      1 15FDA6D532C1F0EE27850C8B19A9468AC94B2C79     0 RobotRepair\vr\resource\subtitles_ukrainian.dat
             0      0 0000000000000000000000000000000000000000    64 RobotRepair\vr\shaders
             0      0 0000000000000000000000000000000000000000    64 RobotRepair\vr\shaders\vfx
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\vr\shaders\vfx\generic.ini
         55492      1 4C6FF25E3A83F42C4AAD40685BB4F6CD09B36C3F     0 RobotRepair\vr\shaders\vfx\generic_pc_50_features.vcs
           679      1 AA1CFD172CAFA94A96A971F6A6C5C01EC7931203     0 RobotRepair\vr\shaders\vfx\generic_pc_50_gs.vcs
        241830      1 CFC4EB7610D4454AC98307517959A3CABE339B72     0 RobotRepair\vr\shaders\vfx\generic_pc_50_ps.vcs
       1423057      2 951EA26FBD89DDADE9503532FF3DF07C6BBA82EB     0 RobotRepair\vr\shaders\vfx\generic_pc_50_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\vr\shaders\vfx\post_process.ini
          3516      1 9D806CE42EBDE333BA32A5D4D731DE5D703F04C9     0 RobotRepair\vr\shaders\vfx\post_process_pc_40_features.vcs
          3310      1 7477E25EFA554170827803805B223ABC3E495DFD     0 RobotRepair\vr\shaders\vfx\post_process_pc_40_ps.vcs
           480      1 5A74C26738718A9EE8D561CCA21935805EB6377A     0 RobotRepair\vr\shaders\vfx\post_process_pc_40_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\vr\shaders\vfx\spritecard.ini
         15324      1 EAB5F0B3040324AF190FBF418722257A671B8850     0 RobotRepair\vr\shaders\vfx\spritecard_pc_50_features.vcs
          1240      1 AD18D50647EECBA9D883407C7776324566CBFF66     0 RobotRepair\vr\shaders\vfx\spritecard_pc_50_gs.vcs
         31901      1 DBF0805A1F452197179308D6B6588A162A6B719B     0 RobotRepair\vr\shaders\vfx\spritecard_pc_50_ps.vcs
        169172      1 417A5D8AAD15B418FBFF86FD8F90380E61A5121E     0 RobotRepair\vr\shaders\vfx\spritecard_pc_50_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\vr\shaders\vfx\vr_depth_only.ini
         15111      1 FDE7677EA173A12DF95C275BF3D57F12056507F0     0 RobotRepair\vr\shaders\vfx\vr_depth_only_pc_50_features.vcs
          4528      1 E349D87B041FE7C0BE1742624A3914F8C260E168     0 RobotRepair\vr\shaders\vfx\vr_depth_only_pc_50_gs.vcs
          6638      1 CC6E6B6CBE680AA26833D68358DA86D058FAC442     0 RobotRepair\vr\shaders\vfx\vr_depth_only_pc_50_ps.vcs
        341371      1 CB76DDD441D43DD399E0EB5CF11743A2F48AFBD6     0 RobotRepair\vr\shaders\vfx\vr_depth_only_pc_50_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\vr\shaders\vfx\vr_eyeball.ini
         59353      1 58031E54F10A1F35FF58478087F0FEC2E316C533     0 RobotRepair\vr\shaders\vfx\vr_eyeball_pc_50_features.vcs
           709      1 780D33AF1CE2D0BE2601CC228DA60984B3CEF6CE     0 RobotRepair\vr\shaders\vfx\vr_eyeball_pc_50_gs.vcs
        244251      1 4AC0CA0A29BA900DD3AC493BE6BE4CB5F27E0361     0 RobotRepair\vr\shaders\vfx\vr_eyeball_pc_50_ps.vcs
         22126      1 DBA2BEC40F8D5486C4736C44FF71001EDD05960F     0 RobotRepair\vr\shaders\vfx\vr_eyeball_pc_50_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\vr\shaders\vfx\vr_simple.ini
       1104606      2 5E9D71B3FFC469BCBF0ACAECDD64F26D26D5DEDA     0 RobotRepair\vr\shaders\vfx\vr_simple_pc_50_features.vcs
         11983      1 B1A157C450EC39F470FE1C7EC830C6F077EE9BCF     0 RobotRepair\vr\shaders\vfx\vr_simple_pc_50_gs.vcs
       1763240      2 2706E622DC00CC1ECCBCB33F72F67299B93AA0FA     0 RobotRepair\vr\shaders\vfx\vr_simple_pc_50_ps.vcs
       2086567      2 39F920A481624E85FDCAB7945A110355369ACB67     0 RobotRepair\vr\shaders\vfx\vr_simple_pc_50_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\vr\shaders\vfx\vr_standard.ini
      52731997     51 28A90E180A7DDA5B72A5A589FF69BE55B6365263     0 RobotRepair\vr\shaders\vfx\vr_standard_pc_50_features.vcs
         18275      1 5EBE4236B00F9B0DF21FAC90E7AA1800586FBB08     0 RobotRepair\vr\shaders\vfx\vr_standard_pc_50_gs.vcs
